window_id,speed_mps_mean,speed_kmh_mean,acceleration_mps2_mean,acceleration_kmh2_mean,bearing_deg_mean,speed_mps_var,speed_kmh_var,acceleration_mps2_var,acceleration_kmh2_var,bearing_deg_var,speed_mps_max,speed_kmh_max,acceleration_mps2_max,acceleration_kmh2_max,bearing_deg_max,speed_mps_min,speed_kmh_min,acceleration_mps2_min,acceleration_kmh2_min,bearing_deg_min,speed_mps_q90,speed_kmh_q90,acceleration_mps2_q90,acceleration_kmh2_q90,bearing_deg_q90
1856,8.31036875188025,29.917327506768903,0.06350301447316864,822.9990675722653,240.73812013436304,0.44881263741205235,5.816611780860182,0.025072724274330865,4211254.885475454,42097.89893673673,9.07855724996661,32.68280609987979,0.2462394021058509,3191.262651291828,359.8108825011025,7.847360239437354,28.25049686197448,-0.0331834262864262,-430.05720467208425,3.820350740442223,8.863883553220644,31.909980791594318,0.19248213520469698,2494.568472252873,359.5653314331909
1857,1.4125938785933354,5.085337962936007,-0.73965349614964,-9585.909310099334,3.453980984108597,1.493679779800461,19.358089946213976,0.3104308696090697,52140465.548930675,2.8545474711216885,2.2767928660379115,8.196454317736482,-0.3456795949778304,-4480.007550912683,4.648666606170252,0.5483948911487594,1.974221608135534,-1.1336273973214497,-14691.811069285985,2.2592953620469416,2.1039530685489964,7.574231046776387,-0.42447437521219233,-5501.187902750013,4.409729481757921
1858,0.07890473991218293,0.2840570636838587,-0.0317894064379206,-411.99070743545184,279.4477083499136,0.0068762651137643455,0.08911639587438588,0.0007710207145087541,129501.8728420333,44.39007776971886,0.1703276200505094,0.6131794321818339,-0.0098602868451114,-127.78931751264469,287.0187893088086,0.008542582730241,0.0307532978288678,-0.0630112118497083,-816.62530557222,274.47932062542054,0.1478308994315672,0.532191237953642,-0.012387573599877539,-160.5429538544139,284.9840344701492
1859,0.24887580508654653,0.8959528983115677,0.04039147359533123,523.4734977954928,263.08090231887405,0.17740707506708453,2.2991956928694153,0.005042093613600649,846878.1106901481,8268.212200049176,0.7352012572196225,2.646724525990641,0.1223761555071251,1585.9949753723422,350.3534137740437,0.0009443241768714,0.0033995670367371,-0.0015895849477123,-20.60102092235251,168.8892931825785,0.5902573725483271,2.124926541173978,0.09797849445101628,1269.8012880851716,334.282731019235
1860,5.971637395913522,21.49789462528868,0.5882807093163167,7624.117992739465,355.19656478244383,5.5536808683049514,71.97570405323216,0.01225347115489326,2058112.6207297188,0.5287571380222833,7.638022835766042,27.49688220875775,0.6665541759410079,8638.542120195461,355.71074234808736,4.305251956061002,15.498907041819608,0.5100072426916257,6609.693865283469,354.68238721680024,7.304745747795538,26.297084692063937,0.6508994826160697,8435.657294704262,355.60790683495867
1861,6.299882509873391,22.679577035544202,-0.02245807332662397,-291.05663031304636,239.11865444564293,2.3282379436151714,30.17396374925262,0.22579202945016372,37924390.533696614,41578.027791783556,7.23377751588681,26.04159905719252,0.4312923772315749,5589.54920892121,357.32905984209776,4.539057875171956,16.340608350619043,-0.5164941600990143,-6693.764314883225,3.667902232300434,7.2123844404217285,25.964583985518228,0.3485994143627734,4517.848410141543,357.13504812618436
1862,7.659834686025573,27.57540486969206,0.04426026860259691,573.6130810896553,297.2507635827739,0.17900996947164785,2.319969204352554,0.008161161863330256,1370761.8044239327,1940.9233387918885,7.913594912834536,28.488941686204328,0.1484369277872721,1923.7425841230468,347.9034133686172,7.171410273898175,25.81707698603343,-0.012473448397727,-161.655891234543,267.8433676237692,7.909775704536431,28.47519253633115,0.11811300751346682,1530.7445773745299,333.5238326460808
1863,5.588856543960593,20.119883558258135,-0.27213974102353033,-3526.931043664954,290.24328586567617,4.0836377846078715,52.923945688518,0.031944070560174447,5365377.201799794,1565.276480909482,7.252807017612281,26.11010526340421,-0.1283383707463455,-1663.2652848726384,335.8823071536492,3.3401634804192053,12.02458852950914,-0.4722392755718481,-6120.221011411151,265.666993272659,7.036965440859884,25.333075587095582,-0.14583901194755589,-1890.073594840325,322.54195715706345
1864,5.894504254675466,21.220215316831677,0.10573325221875027,1370.3029487550034,183.9655325790587,3.305235169805656,42.83584780068132,0.570840073236841,95879212.04497704,61932.306891849206,7.180046002306724,25.848165608304207,0.6399804203145864,8294.14624727704,359.9375571907128,4.608962507044208,16.59226502535915,-0.4285139158770858,-5553.540349767033,7.993507967404582,6.9229376527804725,24.9225755500097,0.5331309866954191,6909.377587572633,324.743152268382
1865,2.9575398822853027,10.647143576227089,-0.06269212047067303,-812.4898812999232,357.81248026617214,2.71601212630462,35.19951715690786,0.3353250934004679,56321739.20769206,0.32827593676520606,4.185391227924336,15.067408420527608,0.4196953830609278,5439.252164469624,358.3755292913201,1.0845280602830023,3.904301017018809,-0.7048868893522412,-9135.334086005048,357.23011063858854,4.068853054069183,14.647870994649056,0.3551793354246011,4603.124187102831,358.26678360677766
